Fecha,Pasajeros,Origen,Destino,Tipo de trafico,Año,Mes
2015-08-01,16638,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2015,8
2015-09-01,12491,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2015,9
2015-10-01,12312,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2015,10
2015-11-01,10337,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2015,11
2015-12-01,9066,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2015,12
2016-01-01,9322,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2016,1
2016-02-01,8978,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2016,2
2016-03-01,11548,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2016,3
2016-04-01,13805,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2016,4
2016-05-01,16566,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2016,5
2016-06-01,17329,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2016,6
2016-07-01,20205,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2016,7
2016-08-01,20519,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2016,8
2016-09-01,19012,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2016,9
2016-10-01,19612,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2016,10
2016-11-01,11915,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2016,11
2016-12-01,10634,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2016,12
2017-01-01,10158,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2017,1
2017-02-01,9953,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2017,2
2017-03-01,12602,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2017,3
2017-04-01,18500,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2017,4
2017-05-01,18685,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2017,5
2017-06-01,19630,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2017,6
2017-07-01,22192,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2017,7
2017-08-01,20109,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2017,8
2017-09-01,17569,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2017,9
2017-10-01,18956,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2017,10
2017-11-01,12638,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2017,11
2017-12-01,11981,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2017,12
2018-01-01,11697,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2018,1
2018-02-01,11179,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2018,2
2018-03-01,14595,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2018,3
2018-04-01,18977,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2018,4
2018-05-01,20591,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2018,5
2018-06-01,21964,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2018,6
2018-07-01,22425,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2018,7
2018-08-01,22272,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2018,8
2018-09-01,19316,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2018,9
2018-10-01,19221,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2018,10
2018-11-01,12957,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2018,11
2018-12-01,12370,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2018,12
2019-01-01,9992,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2019,1
2019-02-01,10649,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2019,2
2019-03-01,13223,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2019,3
2019-04-01,16959,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2019,4
2019-05-01,20206,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2019,5
2019-06-01,25287,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2019,6
2019-07-01,28606,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2019,7
2019-08-01,27403,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2019,8
2019-09-01,19657,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2019,9
2019-10-01,13488,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2019,10
2019-11-01,9048,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2019,11
2019-12-01,10031,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2019,12
2022-01-01,4938,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2022,1
2022-02-01,5101,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2022,2
2022-03-01,7048,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2022,3
2022-04-01,9526,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2022,4
2022-05-01,9837,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2022,5
2022-06-01,9884,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2022,6
2022-07-01,10424,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2022,7
2022-08-01,9672,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2022,8
2022-09-01,9378,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2022,9
2022-10-01,9746,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2022,10
2022-11-01,9328,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2022,11
2022-12-01,9477,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2022,12
2023-01-01,8941,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2023,1
2023-02-01,8560,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2023,2
2023-03-01,10445,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2023,3
2023-04-01,10134,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2023,4
2023-05-01,12267,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2023,5
2023-06-01,13511,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2023,6
2023-07-01,16626,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2023,7
2023-08-01,15139,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2023,8
2023-09-01,14765,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2023,9
2023-10-01,14382,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2023,10
2023-11-01,12332,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2023,11
2023-12-01,12429,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2023,12
2024-01-01,10849,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2024,1
2024-02-01,10887,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2024,2
2024-03-01,13452,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2024,3
2024-04-01,13353,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2024,4
2024-05-01,15006,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2024,5
2024-06-01,16251,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2024,6
2024-07-01,15302,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2024,7
2024-08-01,15412,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2024,8
2024-09-01,14502,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2024,9
2024-10-01,13295,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2024,10
2024-11-01,12333,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2024,11
2024-12-01,12278,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2024,12
2022-06-01,12554,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2022,6
2022-07-01,15744,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2022,7
2022-08-01,16398,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2022,8
2022-09-01,15459,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2022,9
2022-10-01,13228,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2022,10
2022-11-01,12278,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2022,11
2022-12-01,12223,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2022,12
2023-01-01,12356,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2023,1
2023-02-01,12116,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2023,2
2023-03-01,11448,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2023,3
2023-04-01,10801,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2023,4
2023-05-01,9957,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2023,5
2023-06-01,10679,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2023,6
2023-07-01,17063,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2023,7
2023-08-01,17247,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2023,8
2023-09-01,12254,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2023,9
2023-10-01,13388,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2023,10
2023-11-01,13697,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2023,11
2023-12-01,14745,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2023,12
2024-01-01,16433,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2024,1
2024-02-01,14300,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2024,2
2024-03-01,13294,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2024,3
2024-04-01,13426,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2024,4
2024-05-01,13990,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2024,5
2024-06-01,12687,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2024,6
2024-07-01,16186,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2024,7
2024-08-01,15745,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2024,8
2024-09-01,13644,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2024,9
2024-10-01,13789,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2024,10
2024-11-01,13469,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2024,11
2024-12-01,14304,ADOLFO SUAREZ MADRID-BARAJAS airport,BLAISE DIAGNE DE DIASS INTERNATIONAL airport,Salida,2024,12
2010-01-01,13758,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2010,1
2010-02-01,11693,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2010,2
2010-03-01,12676,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2010,3
2010-04-01,12623,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2010,4
2010-05-01,11478,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2010,5
2010-06-01,11003,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2010,6
2010-07-01,13781,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2010,7
2010-08-01,14117,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2010,8
2010-09-01,11844,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2010,9
2010-10-01,13764,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2010,10
2010-11-01,13302,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2010,11
2010-12-01,13511,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2010,12
2011-01-01,13565,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2011,1
2011-02-01,12261,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2011,2
2011-03-01,12056,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2011,3
2011-04-01,11491,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2011,4
2011-05-01,11482,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2011,5
2011-06-01,10864,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2011,6
2011-07-01,12121,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2011,7
2011-08-01,10982,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2011,8
2011-09-01,9909,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2011,9
2011-10-01,10514,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2011,10
2011-11-01,10383,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2011,11
2011-12-01,11698,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2011,12
2012-01-01,12352,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2012,1
2012-02-01,11985,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2012,2
2012-03-01,11917,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2012,3
2012-04-01,12360,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2012,4
2012-05-01,12043,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2012,5
2012-06-01,12972,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2012,6
2012-07-01,13172,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2012,7
2012-08-01,12260,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2012,8
2012-09-01,11978,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2012,9
2012-10-01,11897,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2012,10
2012-11-01,11356,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2012,11
2012-12-01,12352,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2012,12
2013-01-01,11472,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2013,1
2013-02-01,8927,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2013,2
2013-03-01,10070,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2013,3
2013-04-01,9656,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2013,4
2013-05-01,9364,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2013,5
2013-06-01,9730,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2013,6
2013-07-01,12068,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2013,7
2013-08-01,14770,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2013,8
2013-09-01,12536,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2013,9
2013-10-01,12256,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2013,10
2013-11-01,12243,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2013,11
2013-12-01,12684,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2013,12
2014-01-01,12689,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2014,1
2014-02-01,9485,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2014,2
2014-03-01,10122,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2014,3
2014-04-01,9491,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2014,4
2014-05-01,8458,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2014,5
2014-06-01,8102,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2014,6
2014-07-01,8500,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2014,7
2014-08-01,11965,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2014,8
2014-09-01,9675,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2014,9
2014-10-01,8284,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2014,10
2014-11-01,9227,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2014,11
2014-12-01,10070,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2014,12
2015-01-01,10458,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2015,1
2015-02-01,9393,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2015,2
2015-03-01,10336,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2015,3
2015-04-01,9544,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2015,4
2015-05-01,9070,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2015,5
2015-06-01,9323,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2015,6
2015-07-01,10875,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2015,7
2015-08-01,12167,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2015,8
2015-09-01,10826,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2015,9
2015-10-01,8181,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2015,10
2015-11-01,7597,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2015,11
2015-12-01,8750,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2015,12
2016-01-01,9967,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2016,1
2016-02-01,8484,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2016,2
2016-03-01,8612,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2016,3
2016-04-01,10379,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2016,4
2016-05-01,10178,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2016,5
2016-06-01,9515,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2016,6
2016-07-01,10997,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2016,7
2016-08-01,10471,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2016,8
2016-09-01,10106,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2016,9
2016-10-01,9541,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2016,10
2016-11-01,7875,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2016,11
2016-12-01,8790,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2016,12
2017-01-01,9377,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2017,1
2017-02-01,7909,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2017,2
2017-03-01,9837,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2017,3
2017-04-01,9885,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2017,4
2017-05-01,9464,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2017,5
2017-06-01,8676,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2017,6
2017-07-01,10075,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2017,7
2017-08-01,10227,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2017,8
2017-09-01,9341,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2017,9
2017-10-01,9591,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2017,10
2017-11-01,9074,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2017,11
2017-12-01,1922,ADOLFO SUAREZ MADRID-BARAJAS airport,DAKAR/YOFF airport,Salida,2017,12
2019-01-01,7842,ADOLFO SUAREZ MADRID-BARAJAS airport,AEROPUERTO INTERNACIONAL EL SAVADOR airport,Salida,2019,1
2019-02-01,6560,ADOLFO SUAREZ MADRID-BARAJAS airport,AEROPUERTO INTERNACIONAL EL SAVADOR airport,Salida,2019,2
2019-03-01,6669,ADOLFO SUAREZ MADRID-BARAJAS airport,AEROPUERTO INTERNACIONAL EL SAVADOR airport,Salida,2019,3
2019-04-01,7596,ADOLFO SUAREZ MADRID-BARAJAS airport,AEROPUERTO INTERNACIONAL EL SAVADOR airport,Salida,2019,4
2019-05-01,5924,ADOLFO SUAREZ MADRID-BARAJAS airport,AEROPUERTO INTERNACIONAL EL SAVADOR airport,Salida,2019,5
2019-06-01,7307,ADOLFO SUAREZ MADRID-BARAJAS airport,AEROPUERTO INTERNACIONAL EL SAVADOR airport,Salida,2019,6
